mp_id,formula,folder_name,folder_path,site_nn,total_sites,valid_sites,prim_n_atoms,prim_reason
mp_1191345,Fe3PO82_,mp_1191345_Fe3PO82__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191345_Fe3PO82__feff_Fe_site_01,1,1,1,21,ok
mp_1191346,Gd2Fe17C3_,mp_1191346_Gd2Fe17C3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191346_Gd2Fe17C3__feff_Fe_site_01,1,4,4,22,ok
mp_1191380,FeB4O7_,mp_1191380_FeB4O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191380_FeB4O7__feff_Fe_site_01,1,1,1,24,ok
mp_1191401,HfFe2,mp_1191401_HfFe2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191401_HfFe2_feff_Fe_site_01,1,3,3,24,ok
mp_1191404,Ce2Fe17C3_,mp_1191404_Ce2Fe17C3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191404_Ce2Fe17C3__feff_Fe_site_01,1,4,4,22,ok
mp_1191434,ErFeB4,mp_1191434_ErFeB4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191434_ErFeB4_feff_Fe_site_01,1,1,1,24,ok
mp_1191470,Th2Fe17H3,mp_1191470_Th2Fe17H3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191470_Th2Fe17H3_feff_Fe_site_01,1,7,7,22,ok
mp_1191478,Tm2Fe17C3_,mp_1191478_Tm2Fe17C3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191478_Tm2Fe17C3__feff_Fe_site_01,1,4,4,22,ok
mp_1191482,Ce2Fe12Co5N3_,mp_1191482_Ce2Fe12Co5N3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191482_Ce2Fe12Co5N3__feff_Fe_site_01,1,2,2,22,ok
mp_1191486,Pr3AlFeS7,mp_1191486_Pr3AlFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191486_Pr3AlFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1191501,FeH10S2NO24_,mp_1191501_FeH10S2NO24__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191501_FeH10S2NO24__feff_Fe_site_01,1,1,1,25,ok
mp_1191504,FeS2NO8_,mp_1191504_FeS2NO8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191504_FeS2NO8__feff_Fe_site_01,1,1,1,24,ok
mp_1191511,K2FeP2O7_,mp_1191511_K2FeP2O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191511_K2FeP2O7__feff_Fe_site_01,1,1,1,24,ok
mp_1191539,Tb2Fe17C3_,mp_1191539_Tb2Fe17C3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191539_Tb2Fe17C3__feff_Fe_site_01,1,4,4,22,ok
mp_1191552,Fe2AgS3,mp_1191552_Fe2AgS3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191552_Fe2AgS3_feff_Fe_site_01,1,2,2,24,ok
mp_1191558,MnFe2PO92_,mp_1191558_MnFe2PO92__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191558_MnFe2PO92__feff_Fe_site_01,1,1,1,23,ok
mp_1191561,Tb2Fe12P7,mp_1191561_Tb2Fe12P7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191561_Tb2Fe12P7_feff_Fe_site_01,1,12,12,21,ok
mp_1191574,Nd3GaFeS7,mp_1191574_Nd3GaFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191574_Nd3GaFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1191594,La3FeNiS7,mp_1191594_La3FeNiS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191594_La3FeNiS7_feff_Fe_site_01,1,1,1,24,ok
mp_1191609,V2FeAgO7_,mp_1191609_V2FeAgO7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191609_V2FeAgO7__feff_Fe_site_01,1,1,1,22,ok
mp_1191671,Er2Fe17C3_,mp_1191671_Er2Fe17C3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191671_Er2Fe17C3__feff_Fe_site_01,1,4,4,22,ok
mp_1191710,LuFeB4,mp_1191710_LuFeB4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191710_LuFeB4_feff_Fe_site_01,1,1,1,24,ok
mp_1191712,LiFe6Ge5,mp_1191712_LiFe6Ge5_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191712_LiFe6Ge5_feff_Fe_site_01,1,4,4,24,ok
mp_1191750,Sm3GaFeS7,mp_1191750_Sm3GaFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191750_Sm3GaFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1191756,FeSiO4_,mp_1191756_FeSiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191756_FeSiO4__feff_Fe_site_01,1,1,1,24,ok
mp_1191762,Pr3GaFeS7,mp_1191762_Pr3GaFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191762_Pr3GaFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1191778,Al9Fe2,mp_1191778_Al9Fe2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191778_Al9Fe2_feff_Fe_site_01,1,1,1,22,ok
mp_1191783,Sm2Ga2Fe5C3_,mp_1191783_Sm2Ga2Fe5C3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191783_Sm2Ga2Fe5C3__feff_Fe_site_01,1,3,3,22,ok
mp_1191800,Rb4Fe2S5,mp_1191800_Rb4Fe2S5_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191800_Rb4Fe2S5_feff_Fe_site_01,1,2,2,22,ok
mp_1191833,Gd2Fe12P7,mp_1191833_Gd2Fe12P7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191833_Gd2Fe12P7_feff_Fe_site_01,1,4,4,21,ok
mp_1191863,Pr2Fe12P7,mp_1191863_Pr2Fe12P7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191863_Pr2Fe12P7_feff_Fe_site_01,1,4,4,21,ok
mp_1191874,Ba2FeS3,mp_1191874_Ba2FeS3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191874_Ba2FeS3_feff_Fe_site_01,1,1,1,24,ok
mp_1191906,Nd4FeS7,mp_1191906_Nd4FeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191906_Nd4FeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1191911,Dy3AlFeS7,mp_1191911_Dy3AlFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191911_Dy3AlFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1191945,Tb2Fe17N3_,mp_1191945_Tb2Fe17N3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191945_Tb2Fe17N3__feff_Fe_site_01,1,4,4,22,ok
mp_1191971,FeRe2H2O34_,mp_1191971_FeRe2H2O34__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191971_FeRe2H2O34__feff_Fe_site_01,1,1,1,23,ok
mp_1191973,Ba2FeSe3,mp_1191973_Ba2FeSe3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191973_Ba2FeSe3_feff_Fe_site_01,1,1,1,24,ok
mp_1191987,DyFeB4,mp_1191987_DyFeB4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1191987_DyFeB4_feff_Fe_site_01,1,1,1,24,ok
mp_1192008,Lu2Fe12P7,mp_1192008_Lu2Fe12P7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192008_Lu2Fe12P7_feff_Fe_site_01,1,12,12,21,ok
mp_1192021,MnFe2PO92_,mp_1192021_MnFe2PO92__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192021_MnFe2PO92__feff_Fe_site_01,1,1,1,23,ok
mp_1192098,Dy3FeB7,mp_1192098_Dy3FeB7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192098_Dy3FeB7_feff_Fe_site_01,1,1,1,22,ok
mp_1192103,FeSiO4_,mp_1192103_FeSiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192103_FeSiO4__feff_Fe_site_01,1,1,1,24,ok
mp_1192112,Zr6FeCl15,mp_1192112_Zr6FeCl15_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192112_Zr6FeCl15_feff_Fe_site_01,1,1,1,22,ok
mp_1192118,Fe3PO82_,mp_1192118_Fe3PO82__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192118_Fe3PO82__feff_Fe_site_01,1,1,1,21,ok
mp_1192172,La3GaFeS7,mp_1192172_La3GaFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192172_La3GaFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1192184,Dy3GaFeS7,mp_1192184_Dy3GaFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192184_Dy3GaFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1192216,Ti2Fe,mp_1192216_Ti2Fe_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192216_Ti2Fe_feff_Fe_site_01,1,2,2,24,ok
mp_1192254,Tb3AlFeS7,mp_1192254_Tb3AlFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192254_Tb3AlFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1192262,Ho3FeB7,mp_1192262_Ho3FeB7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192262_Ho3FeB7_feff_Fe_site_01,1,1,1,22,ok
mp_1192315,La3AlFeS7,mp_1192315_La3AlFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192315_La3AlFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1192321,YFe3,mp_1192321_YFe3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192321_YFe3_feff_Fe_site_01,1,4,4,24,ok
mp_1192350,NbFe2,mp_1192350_NbFe2_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192350_NbFe2_feff_Fe_site_01,1,3,3,24,ok
mp_1192353,Sr2FeCuPbO32_,mp_1192353_Sr2FeCuPbO32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192353_Sr2FeCuPbO32__feff_Fe_site_01,1,1,1,24,ok
mp_1192456,Nd2Fe15Co2H3,mp_1192456_Nd2Fe15Co2H3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192456_Nd2Fe15Co2H3_feff_Fe_site_01,1,6,6,22,ok
mp_1192473,U6Al8FeSi5,mp_1192473_U6Al8FeSi5_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192473_U6Al8FeSi5_feff_Fe_site_01,1,3,3,24,ok
mp_1192494,Fe2SiO4_,mp_1192494_Fe2SiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192494_Fe2SiO4__feff_Fe_site_01,1,1,1,28,ok
mp_1192499,Ba2V2FeHO9_,mp_1192499_Ba2V2FeHO9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192499_Ba2V2FeHO9__feff_Fe_site_01,1,1,1,30,ok
mp_1192567,MnFeO22_,mp_1192567_MnFeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192567_MnFeO22__feff_Fe_site_01,1,1,1,14,ok
mp_1192570,LiFeSiO4_,mp_1192570_LiFeSiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192570_LiFeSiO4__feff_Fe_site_01,1,1,1,28,ok
mp_1192577,FeBi2Se2Cl3O7_,mp_1192577_FeBi2Se2Cl3O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192577_FeBi2Se2Cl3O7__feff_Fe_site_01,1,1,1,30,ok
mp_1192618,Nb4Fe4Si7,mp_1192618_Nb4Fe4Si7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192618_Nb4Fe4Si7_feff_Fe_site_01,1,2,2,30,ok
mp_1192633,Fe3PO82_,mp_1192633_Fe3PO82__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192633_Fe3PO82__feff_Fe_site_01,1,1,1,21,ok
mp_1192650,V2FeAg3O8_,mp_1192650_V2FeAg3O8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192650_V2FeAg3O8__feff_Fe_site_01,1,1,1,28,ok
mp_1192651,BaFeO3_,mp_1192651_BaFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192651_BaFeO3__feff_Fe_site_01,1,1,1,30,ok
mp_1192755,Nd3GaFeSe7,mp_1192755_Nd3GaFeSe7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192755_Nd3GaFeSe7_feff_Fe_site_01,1,1,1,24,ok
mp_1192775,FeSO5_,mp_1192775_FeSO5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192775_FeSO5__feff_Fe_site_01,1,1,1,28,ok
mp_1192804,KFeS2O9_,mp_1192804_KFeS2O9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192804_KFeS2O9__feff_Fe_site_01,1,1,1,26,ok
mp_1192819,MgFeSiO4_,mp_1192819_MgFeSiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192819_MgFeSiO4__feff_Fe_site_01,1,1,1,28,ok
mp_1192825,MgFeSiO4_,mp_1192825_MgFeSiO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192825_MgFeSiO4__feff_Fe_site_01,1,1,1,28,ok
mp_1192831,Ti2FeSe4,mp_1192831_Ti2FeSe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192831_Ti2FeSe4_feff_Fe_site_01,1,2,2,28,ok
mp_1192851,KFe3H6SO72_,mp_1192851_KFe3H6SO72__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192851_KFe3H6SO72__feff_Fe_site_01,1,1,1,26,ok
mp_1192859,NaFePO4_,mp_1192859_NaFePO4__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192859_NaFePO4__feff_Fe_site_01,1,1,1,28,ok
mp_1192884,Fe23C6_,mp_1192884_Fe23C6__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192884_Fe23C6__feff_Fe_site_01,1,4,4,29,ok
mp_1192895,BaDyFe4O7_,mp_1192895_BaDyFe4O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192895_BaDyFe4O7__feff_Fe_site_01,1,1,1,26,ok
mp_1192911,Sm4FeS7,mp_1192911_Sm4FeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192911_Sm4FeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1192920,La4FeS7,mp_1192920_La4FeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192920_La4FeS7_feff_Fe_site_01,1,2,2,24,ok
mp_1192925,Ce3AlFeS7,mp_1192925_Ce3AlFeS7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192925_Ce3AlFeS7_feff_Fe_site_01,1,1,1,24,ok
mp_1192960,Zr6Fe16Si7,mp_1192960_Zr6Fe16Si7_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192960_Zr6Fe16Si7_feff_Fe_site_01,1,4,4,29,ok
mp_1192985,FeWCl52,mp_1192985_FeWCl52_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192985_FeWCl52_feff_Fe_site_01,1,1,1,26,ok
mp_1192997,CsFePH6O52_,mp_1192997_CsFePH6O52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1192997_CsFePH6O52__feff_Fe_site_01,1,1,1,25,ok
mp_1193020,BaGdFe4O7_,mp_1193020_BaGdFe4O7__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193020_BaGdFe4O7__feff_Fe_site_01,1,1,1,26,ok
mp_1193023,FeC4S2N3O5_,mp_1193023_FeC4S2N3O5__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193023_FeC4S2N3O5__feff_Fe_site_01,1,1,1,30,ok
mp_1193024,Cs2FeH2Cl5O_,mp_1193024_Cs2FeH2Cl5O__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193024_Cs2FeH2Cl5O__feff_Fe_site_01,1,1,1,22,ok
mp_1193035,FeBiO3_,mp_1193035_FeBiO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193035_FeBiO3__feff_Fe_site_01,1,1,1,30,ok
mp_1193060,Fe3Mo3C_,mp_1193060_Fe3Mo3C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193060_Fe3Mo3C__feff_Fe_site_01,1,1,1,28,ok
mp_1193065,TiFeO22_,mp_1193065_TiFeO22__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193065_TiFeO22__feff_Fe_site_01,1,1,1,28,ok
mp_1193066,Cs3FeO3_,mp_1193066_Cs3FeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193066_Cs3FeO3__feff_Fe_site_01,1,1,1,28,ok
mp_1193073,Ta4Fe2N_,mp_1193073_Ta4Fe2N__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193073_Ta4Fe2N__feff_Fe_site_01,1,1,1,28,ok
mp_1193076,FeMoO52_,mp_1193076_FeMoO52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193076_FeMoO52__feff_Fe_site_01,1,1,1,26,ok
mp_1193097,Zr4Fe2N_,mp_1193097_Zr4Fe2N__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193097_Zr4Fe2N__feff_Fe_site_01,1,1,1,28,ok
mp_1193145,FeH12C4S2O32_,mp_1193145_FeH12C4S2O32__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193145_FeH12C4S2O32__feff_Fe_site_01,1,1,1,27,ok
mp_1193185,BaFeBP2O9_,mp_1193185_BaFeBP2O9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193185_BaFeBP2O9__feff_Fe_site_01,1,1,1,28,ok
mp_1193219,FeMoS22,mp_1193219_FeMoS22_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193219_FeMoS22_feff_Fe_site_01,1,2,2,28,ok
mp_1193259,Al8Fe5,mp_1193259_Al8Fe5_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193259_Al8Fe5_feff_Fe_site_01,1,5,5,26,ok
mp_1193262,CeFe9Si4,mp_1193262_CeFe9Si4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193262_CeFe9Si4_feff_Fe_site_01,1,3,3,28,ok
mp_1193263,BaMn2FeSi2O9_,mp_1193263_BaMn2FeSi2O9__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193263_BaMn2FeSi2O9__feff_Fe_site_01,1,1,1,30,ok
mp_1193267,Fe2CuPO52_,mp_1193267_Fe2CuPO52__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193267_Fe2CuPO52__feff_Fe_site_01,1,1,1,30,ok
mp_1193282,Cs3FeS3,mp_1193282_Cs3FeS3_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193282_Cs3FeS3_feff_Fe_site_01,1,1,1,28,ok
mp_1193286,Nb2FeSe4,mp_1193286_Nb2FeSe4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193286_Nb2FeSe4_feff_Fe_site_01,1,2,2,28,ok
mp_1193301,NaFe2P2HO8_,mp_1193301_NaFe2P2HO8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193301_NaFe2P2HO8__feff_Fe_site_01,1,1,1,28,ok
mp_1193306,Fe5HO8_,mp_1193306_Fe5HO8__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193306_Fe5HO8__feff_Fe_site_01,1,1,1,28,ok
mp_1193308,Tm6Fe23,mp_1193308_Tm6Fe23_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193308_Tm6Fe23_feff_Fe_site_01,1,7,7,29,ok
mp_1193313,V3Fe3C_,mp_1193313_V3Fe3C__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193313_V3Fe3C__feff_Fe_site_01,1,1,1,28,ok
mp_1193316,Tb6Fe23,mp_1193316_Tb6Fe23_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193316_Tb6Fe23_feff_Fe_site_01,1,7,7,29,ok
mp_1193332,Rb5FeO23_,mp_1193332_Rb5FeO23__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193332_Rb5FeO23__feff_Fe_site_01,1,1,1,28,ok
mp_1193395,LuFeO3_,mp_1193395_LuFeO3__feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193395_LuFeO3__feff_Fe_site_01,1,1,1,30,ok
mp_1193401,U6Al8Fe5Si9,mp_1193401_U6Al8Fe5Si9_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193401_U6Al8Fe5Si9_feff_Fe_site_01,1,2,2,28,ok
mp_1193426,Fe25Mo4,mp_1193426_Fe25Mo4_feff_Fe_site_01,C:\Users\T-Cat\Desktop\DiffCSP-main\site_dataset_Fe_only_oxide_one_site\mp_1193426_Fe25Mo4_feff_Fe_site_01,1,9,9,29,ok
